molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL3326122,COc1ccc(OC)c(Sc2ccc3nnc(C4CCN(C)C4)n3n2)c1,4.9,12600.0,nM
CHEMBL3326121,COc1ccc(OC)c(Sc2ccc3nnc(C4CCOC4)n3n2)c1,5.6,2489.0,nM
CHEMBL3326120,COc1ccc(OC)c(Sc2ccc3nnc(C4CC4)n3n2)c1,5.64,2290.0,nM
CHEMBL3326118,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnccn4)n3n2)c1,6.06,880.0,nM
CHEMBL3326117,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccncc4)n3n2)c1,6.46,349.0,nM
CHEMBL3335328,O=C1Nc2ccc(Cl)cc2/C1=C\c1cc(F)c(O)c(F)c1,6.58,261.0,nM
CHEMBL2206014,O=C1Nc2ccc(Cl)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,7.82,15.0,nM
CHEMBL3335329,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(O)cc1,4.92,12000.0,nM
CHEMBL3335330,COc1cc(/C=C2/C(=O)Nc3ccc(Cl)cc32)ccc1OCCN1CCOCC1,6.79,163.0,nM
CHEMBL3335331,CN(C)CCOc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)cc1,6.33,466.0,nM
CHEMBL3335332,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccccc1,5.0,10000.0,nM
CHEMBL3335333,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(OCCN2CCOCC2)cc1,6.69,205.0,nM
CHEMBL3335335,CC(=O)Nc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)cc1,5.0,10000.0,nM
CHEMBL3335344,O=C1Nc2ccc(-c3ccccc3)cc2/C1=C\c1cc(Br)c(O)c(Br)c1,6.69,204.0,nM
CHEMBL3335345,COc1ccc2c(c1)/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N2,7.51,31.0,nM
CHEMBL3335349,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(O)c(Br)c1,7.34,46.0,nM
CHEMBL3335348,COc1c(C)cc(/C=C2/C(=O)Nc3ccc(Cl)cc32)cc1C,5.82,1500.0,nM
CHEMBL3335346,Cc1cc(/C=C2/C(=O)Nc3ccc(Cl)cc32)cc(C)c1O,6.71,194.0,nM
CHEMBL3393356,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1F,8.2675,20.0,nM
CHEMBL3393452,N#Cc1cccc(-c2c[nH]c3ncnc(N4CC5(COC5)C4)c23)c1,5.63,2331.0,nM
CHEMBL3393451,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCOCC4)c23)c1,6.96,111.0,nM
CHEMBL3393450,Cc1nc([C@H]2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)no1,6.69,204.0,nM
CHEMBL3393442,c1cnc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cn1,6.04,914.0,nM
CHEMBL3393361,N#Cc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,5.65,2243.0,nM
CHEMBL3393360,N#Cc1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)ccn1,6.16,686.0,nM
CHEMBL3393352,COCC1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.8999999999999995,95.0,nM
CHEMBL3393351,COC1CCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CC1,6.41,393.0,nM
CHEMBL3393350,COC1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,7.003333333333333,79.0,nM
CHEMBL3393349,CN1CCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CC1,5.74,1830.0,nM
CHEMBL3415608,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)cc1-c1nc2ccccc2[nH]1,6.89,130.0,nM
CHEMBL3414584,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1-c1cc2ccccc2[nH]1,7.52,30.0,nM
CHEMBL3415610,COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,7.48,33.0,nM
CHEMBL3588873,CC(c1ccc(NC(=O)c2cc(C3CC3)[nH]n2)cc1)N1CCOCC1,5.32,4800.0,nM
CHEMBL3040018,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.34,4600.0,nM
CHEMBL3590143,O=C(NCCO)c1ccc(Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)cc1,5.55,2800.0,nM
CHEMBL3590142,N#Cc1ccc(Nc2ccc3[nH]c(=O)[nH]c3c2)c([N+](=O)[O-])c1,5.220000000000001,11100.0,nM
CHEMBL3604124,CN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3cccnc3)c2)CC1,8.22,6.0,nM
CHEMBL3943181,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1-c1nc2ccccc2[nH]1,6.89,130.0,nM
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,6.78,167.0,nM
CHEMBL3968543,Cc1[nH]c2ncnc(N3CCOCC3)c2c1-c1cccc(C#N)c1,7.645,12.0,nM
CHEMBL3942469,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(CO)c4)c23)C1,7.75,18.0,nM
CHEMBL3957531,c1nc(N2CCOCC2)c2c(-c3cn[nH]c3)c[nH]c2n1,7.54,25.0,nM
CHEMBL3964393,CN(C)c1ncnc2[nH]cc(-c3cccc(CO)c3)c12,7.555,34.0,nM
CHEMBL3968566,CC1(C)CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.77,90.0,nM
CHEMBL3939031,NC(=O)C1CCCN(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,7.4,41.0,nM
CHEMBL3906554,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC[C@H](O)C4)c23)c1,7.395,17.0,nM
CHEMBL3963345,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,7.04,91.0,nM
CHEMBL3952292,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cnn(C)c4)c23)C1,7.885,14.0,nM
CHEMBL3924603,c1ccc(-c2c[nH]c3ncnc(N4CCCC4)c23)cc1,7.24,71.0,nM
CHEMBL3960985,OCC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,7.48,38.0,nM
CHEMBL3930005,[C-]#[N+]C1CCCN(c2ncnc3[nH]cc(-c4cccc(CO)c4)c23)C1,7.38,56.0,nM
CHEMBL3933433,[C-]#[N+]C1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.99,57.0,nM
CHEMBL3905428,C[C@@H]1C[C@H](C)CN(c2ncnc3[nH]cc(-c4cnn(C)c4)c23)C1,7.8,16.0,nM
CHEMBL3986026,[C-]#[N+]c1ccc(OC)c(-c2c[nH]c3ncnc(N4CCCC(C)C4)c23)c1,7.47,25.0,nM
CHEMBL3916251,[C-]#[N+]c1ccc(OC)c(-c2c[nH]c3ncnc(N(C)C)c23)c1,7.57,24.0,nM
CHEMBL3942388,COc1ccc(Cl)cc1-c1c[nH]c2ncnc(N(C)C)c12,7.6899999999999995,22.0,nM
CHEMBL3897065,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(c5ncc[nH]5)CC4)c23)c1,7.01,42.0,nM
CHEMBL3972882,CN1CCC2(CC1)CN(c1ncnc3[nH]cc(-c4cccc(C#N)c4)c13)CCO2,7.050000000000001,40.0,nM
CHEMBL3977855,CN(C)C(=O)CCNc1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,6.9399999999999995,54.0,nM
CHEMBL3910857,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(F)(F)CC4)c23)c1,6.825,67.0,nM
CHEMBL3918244,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(F)CC4)c23)c1,7.4525,17.0,nM
CHEMBL3963791,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(c5cc[nH]n5)CC4)c23)c1,7.015000000000001,69.0,nM
CHEMBL3969062,N#Cc1cccc(-c2c[nH]c3ncnc(N4CC[C@H](F)C4)c23)c1,7.164999999999999,30.0,nM
CHEMBL3934457,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(c5cc[nH]n5)C4)c23)c1,6.890000000000001,84.0,nM
CHEMBL3966408,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(c5ncc[nH]5)C4)c23)c1,6.880000000000001,53.0,nM
CHEMBL3940203,CN1CCCC(Nc2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.86,78.0,nM
CHEMBL3896369,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC5(CNC(=O)C5)C4)c23)c1,7.1899999999999995,35.0,nM
CHEMBL3923525,CC1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,6.96,70.0,nM
CHEMBL3942403,N#Cc1cccc(-c2c[nH]c3ncnc(NCCN4CCOCC4)c23)c1,6.68,89.0,nM
CHEMBL3910988,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC5(CCOC5)C4)c23)c1,7.04,34.0,nM
CHEMBL3966226,CC(=O)NC1CCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CC1,7.01,50.0,nM
CHEMBL3951477,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc5[nH]ncc5c4)c23)C1,7.175,67.0,nM
CHEMBL3910647,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(S(N)(=O)=O)c4)c23)C1,7.550000000000001,24.0,nM
CHEMBL3946203,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccccc4F)c23)C1,6.96,97.0,nM
CHEMBL3900115,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc5[nH]ncc45)c23)C1,7.925,10.0,nM
CHEMBL3974547,Cc1cc(-c2c[nH]c3ncnc(N4CCC[C@H](C)C4)c23)cnc1F,7.19,64.0,nM
CHEMBL3891128,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc5c(c4)CNC5=O)c23)C1,7.48,33.0,nM
CHEMBL3960198,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccnc4)c23)C1,7.135,56.0,nM
CHEMBL3893477,Cc1cncc(-c2c[nH]c3ncnc(N4CCC[C@H](C)C4)c23)c1,7.77,15.0,nM
CHEMBL3890066,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cnc5[nH]ccc5c4)c23)C1,7.145,74.0,nM
CHEMBL3975005,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc5c(c4)C(=O)NC5)c23)C1,7.2,68.0,nM
CHEMBL3904113,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cnc5cc[nH]c5c4)c23)C1,7.29,53.0,nM
CHEMBL3986410,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc(O)cc4)c23)C1,7.5649999999999995,26.0,nM
CHEMBL3900759,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc(C(N)=O)cc4)c23)C1,7.970000000000001,13.0,nM
CHEMBL3958751,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(O)c4)c23)C1,7.985,9.0,nM
CHEMBL3889722,Cc1cnc(Cl)c(-c2c[nH]c3ncnc(N4CCC[C@H](C)C4)c23)c1,7.52,30.0,nM
CHEMBL3966500,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C(N)=O)c4)c23)C1,7.155,86.0,nM
CHEMBL3898649,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(F)C4)c23)c1,7.51,12.0,nM
CHEMBL3967579,CC1CCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CC1,6.8,91.0,nM
CHEMBL3963473,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C(=O)O)c4)c23)C1,7.335,55.0,nM
CHEMBL3904634,CNc1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,7.18,45.0,nM
CHEMBL3975452,COc1ccc(C#N)cc1-c1c[nH]c2ncnc(N3C[C@H](C)C[C@H](C)C3)c12,6.91,85.0,nM
CHEMBL3913617,COc1ccc(C#N)cc1-c1c[nH]c2ncnc(N3CCC[C@H](C)C3)c12,7.484999999999999,21.0,nM
CHEMBL3980330,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4F)c23)C1,7.71,11.0,nM
CHEMBL3919118,CN(C)c1ncnc2[nH]cc(-c3ccccc3)c12,7.305,63.0,nM
CHEMBL3891060,CN(C)c1ncnc2[nH]cc(-c3cccc(C#N)c3F)c12,7.995,6.0,nM
CHEMBL3928018,CC1CCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,7.22,21.0,nM
CHEMBL3903551,[C-]#[N+]c1ccc(F)c(-c2c[nH]c3ncnc(N(C)C)c23)c1,7.074999999999999,37.0,nM
CHEMBL3968012,CN(C)c1ncnc2[nH]cc(-c3cc(F)cc(C#N)c3)c12,6.84,53.0,nM
CHEMBL3942521,[C-]#[N+]c1ccc(F)c(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.859999999999999,49.0,nM
CHEMBL3972118,Cn1cc(-c2c[nH]c3ncnc(N4CCC(F)CC4)c23)cn1,7.37,36.0,nM
CHEMBL3971055,N#Cc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,6.925,95.0,nM
CHEMBL3931012,Fc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.59,22.0,nM
CHEMBL3956506,COc1cc(F)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.875,9.0,nM
CHEMBL3985170,Fc1ccc(F)c(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.98,76.0,nM
CHEMBL3940283,Fc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1F,7.77,12.0,nM
CHEMBL3973248,Fc1ccc(Cl)cc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.985,9.0,nM
CHEMBL3932556,OCc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1F,7.3100000000000005,32.0,nM
CHEMBL3908095,Fc1ccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c(F)c1,7.3,41.0,nM
CHEMBL3895606,Fc1cc(F)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.83,92.0,nM
CHEMBL3965800,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCOCC3)c12,8.075,7.0,nM
CHEMBL3914712,Clc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.58,21.0,nM
CHEMBL3978400,Cc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCOCC3)c12,6.845000000000001,91.0,nM
CHEMBL3909357,OCc1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)ccc1F,7.015000000000001,70.0,nM
CHEMBL3906353,Fc1ccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cc1,6.914999999999999,95.0,nM
CHEMBL3954258,OCc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.82,12.0,nM
CHEMBL3943641,COc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.744999999999999,14.0,nM
CHEMBL3973146,CSc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.195,52.0,nM
CHEMBL3948963,c1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.13,35.0,nM
CHEMBL3952215,c1ccc2c(-c3c[nH]c4ncnc(N5CCOCC5)c34)cncc2c1,7.43,27.0,nM
CHEMBL3929926,Brc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,8.035,6.0,nM
CHEMBL3957480,Cc1ccc(Cl)c(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.51,22.0,nM
CHEMBL3942417,Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.496666666666667,13.0,nM
CHEMBL3968498,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(O)CC4)c23)c1,7.12,52.0,nM
CHEMBL3907778,Cc1cc(C#N)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.52,14.0,nM
CHEMBL3935730,Cc1nc(C2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)no1,7.6575,10.0,nM
CHEMBL3942875,N#Cc1cccc(-c2c[nH]c3ncnc(N4CC5CC(C4)O5)c23)c1,6.76,58.0,nM
CHEMBL3914899,N#Cc1cc(Cl)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.75,77.0,nM
CHEMBL3964190,[C-]#[N+]c1ccc(OC)c(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.12,48.0,nM
CHEMBL3927437,COc1ccc(Cl)cc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.12,85.0,nM
CHEMBL3928476,Cc1[nH]c2ncnc(N3CCOCC3)c2c1-c1cnn(C)c1,7.1899999999999995,47.0,nM
CHEMBL3900515,COc1cc(C#N)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.93,77.0,nM
CHEMBL3937495,Cn1cc(-c2c[nH]c3ncnc(N4CCSCC4)c23)cn1,7.220000000000001,71.0,nM
CHEMBL3905907,Cn1cc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)cn1,7.415,44.0,nM
CHEMBL3922710,C[C@H]1CN(c2ncnc3[nH]cc(-c4cnn(C)c4)c23)CCO1,7.235,57.0,nM
CHEMBL4110249,C[C@@H]1CN(c2ncnc3[nH]cc(-c4cnn(C)c4)c23)CCO1,7.34,67.0,nM
CHEMBL3917998,Cn1cc(-c2c[nH]c3ncnc(N4CCCC(F)C4)c23)cn1,7.54,31.0,nM
CHEMBL3942416,Cn1cc(-c2c[nH]c3ncnc(N4CCOC(CO)C4)c23)cn1,7.105,77.0,nM
CHEMBL3905434,Cc1ccc(OCC2CN(c3ncnc4[nH]cc(-c5cnn(C)c5)c34)CCO2)cn1,7.164999999999999,54.0,nM
CHEMBL3933441,CN(C)c1ncnc2[nH]cc(-c3cnn(C)c3)c12,7.359999999999999,55.0,nM
CHEMBL3896507,CN(c1ncnc2[nH]cc(-c3cnn(C)c3)c12)C1CC1,7.43,37.0,nM
CHEMBL3927997,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(F)(F)C4)c23)c1,6.935,79.0,nM
CHEMBL3898946,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(N)C4)c23)c1,7.765,14.0,nM
CHEMBL3919096,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(Cc5noc(C(F)F)n5)C4)c23)c1,7.115,44.0,nM
CHEMBL3975717,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5nccs5)C4)c23)c1,7.045,45.0,nM
CHEMBL3934683,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(=O)CC4)c23)c1,6.915,66.0,nM
CHEMBL3981479,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(F)(CO)CC4)c23)c1,7.175,42.0,nM
CHEMBL3911449,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5cccc(O)c5)C4)c23)c1,6.795,91.0,nM
CHEMBL3963430,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5noc(C6CC6)n5)C4)c23)c1,7.525,19.0,nM
CHEMBL3915904,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(F)(F)C4)c23)c1,6.92,74.0,nM
CHEMBL3901157,N#Cc1cccc(OCC2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)c1,7.404999999999999,30.0,nM
CHEMBL3972503,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1,7.785,10.0,nM
CHEMBL3986654,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(C(N)=O)C4)c23)c1,7.09,49.0,nM
CHEMBL3913219,CCC1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CCO1,7.115,61.0,nM
CHEMBL3956541,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5ccncn5)C4)c23)c1,6.904999999999999,79.0,nM
CHEMBL3983291,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5nc(C6CC6)no5)C4)c23)c1,7.3,30.0,nM
CHEMBL3924549,CN(C)CC1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CCO1,7.154999999999999,45.0,nM
CHEMBL3890755,N#Cc1cccc(-c2c[nH]c3ncnc(Nc4cn[nH]c4)c23)c1,7.300000000000001,69.0,nM
CHEMBL3901919,Cc1nc(CC2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)no1,7.035,55.0,nM
CHEMBL3899731,Cc1nnc(C2CCCN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)C2)o1,6.84,96.0,nM
CHEMBL3945834,COc1cc(C#N)cc(-c2c[nH]c3ncnc(N(C)C)c23)c1,7.23,37.0,nM
CHEMBL3975196,CCn1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cn1,7.075,77.0,nM
CHEMBL3951102,Clc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.495,28.0,nM
CHEMBL3983178,COc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)n1,7.465,32.0,nM
CHEMBL3926809,Cc1nn(C)cc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.13,60.0,nM
CHEMBL3954450,C[C@H]1COCCN1c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,7.07,44.0,nM
CHEMBL4112240,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC[C@@H](O)C4)c23)c1,7.765,8.0,nM
CHEMBL3964405,OC1CCCN(c2ncnc3[nH]cc(-c4cccc(F)c4)c23)C1,7.155,57.0,nM
CHEMBL3931788,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCOC(c4noc(C)n4)C3)c12,7.35,44.0,nM
CHEMBL3930716,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(F)CC4)c23)c1F,7.41,18.0,nM
CHEMBL3954837,COc1ccccc1-c1c[nH]c2ncnc(N3CCC(F)CC3)c12,7.15,67.0,nM
CHEMBL3899954,COc1cc(F)cc(-c2c[nH]c3ncnc(N4CCC(F)CC4)c23)c1,7.05,84.0,nM
CHEMBL3901487,Cc1cncc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1,7.305,36.0,nM
CHEMBL3932988,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCC(F)CC3)c12,7.57,25.0,nM
CHEMBL3916889,COc1cc(F)cc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1,7.48,29.0,nM
CHEMBL3963370,COc1ccccc1-c1c[nH]c2ncnc(N3CCCC(O)C3)c12,7.225,58.0,nM
CHEMBL3894326,COCC1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4F)c23)CCO1,6.82,61.0,nM
CHEMBL3931267,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCC3)c12,7.095000000000001,85.0,nM
CHEMBL3903295,Cc1cncc(-c2c[nH]c3ncnc(N4CCO[C@@H](C)C4)c23)c1,6.775,99.0,nM
CHEMBL3979426,COc1ccccc1-c1c[nH]c2ncnc(N(C)C)c12,7.455,43.0,nM
CHEMBL3962415,COc1ccccc1-c1c[nH]c2ncnc(N3CC[C@H](F)C3)c12,7.33,41.0,nM
CHEMBL3947266,COc1ccccc1-c1c[nH]c2ncnc(N3CCCC3)c12,7.22,54.0,nM
CHEMBL3973394,COc1cc(F)cc(-c2c[nH]c3ncnc(N(C)C)c23)c1,7.35,41.0,nM
CHEMBL3920540,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1F,7.715,9.0,nM
CHEMBL3948344,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCO[C@@H](C)C3)c12,7.619999999999999,19.0,nM
CHEMBL3926025,C[C@H]1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4F)c23)CCO1,7.605,10.0,nM
CHEMBL3957011,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CCCC(F)C3)c12,7.640000000000001,22.0,nM
CHEMBL3927167,C[C@H]1CN(c2ncnc3[nH]cc(-c4cccc(F)c4)c23)CCO1,7.255,38.0,nM
CHEMBL3893561,COc1ccc(F)cc1-c1c[nH]c2ncnc(N(C)C)c12,7.925,13.0,nM
CHEMBL3975129,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC4)c23)c1F,7.455,15.0,nM
CHEMBL3942307,COc1ccc(F)cc1-c1c[nH]c2ncnc(N3CC[C@H](F)C3)c12,7.73,15.0,nM
CHEMBL3966624,Cc1nc(C2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5F)c34)CCO2)no1,7.41,17.0,nM
CHEMBL3890691,Cc1ccnc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,7.21,43.0,nM
CHEMBL3965683,COc1cccc(F)c1-c1c[nH]c2ncnc(N(C)C)c12,7.485,40.0,nM
CHEMBL3892682,COc1cccc(F)c1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.535,25.0,nM
CHEMBL3982042,Cc1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)sn1,7.39,23.0,nM
CHEMBL3979061,COc1ccc(F)c(Cl)c1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.3100000000000005,47.0,nM
CHEMBL3949016,N#Cc1cccc(-c2c(C(F)F)[nH]c3ncnc(N4CCOCC4)c23)c1,6.4350000000000005,127.0,nM
CHEMBL3973194,C1=C(c2c[nH]c3ncnc(N4CCOCC4)c23)COCC1,6.734999999999999,97.8,nM
CHEMBL3943687,C1=C(c2c[nH]c3ncnc(N4CCOCC4)c23)CCCO1,6.95,76.7,nM
CHEMBL3917780,c1cc(-c2ncon2)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,6.605,129.0,nM
CHEMBL3934716,Cc1cc(C2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)on1,6.825,64.7,nM
CHEMBL3951523,Cc1c(C#N)cccc1-c1c[nH]c2ncnc(N3CCOCC3)c12,7.46,13.2,nM
CHEMBL3983547,O=c1cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)cc[nH]1,7.71,11.7,nM
CHEMBL3946246,c1nc(N2CCOCC2)c2c(-c3cnc4sccn34)c[nH]c2n1,7.51,15.8,nM
CHEMBL3975562,N#Cc1cccc(-c2c[nH]c3ncnc(N4C[C@@H]5CCO[C@@H]5C4)c23)c1,6.545,139.0,nM
CHEMBL3981493,N#Cc1cccc(-c2c[nH]c3ncnc(N4C[C@H]5COC[C@H]5C4)c23)c1,6.405,223.0,nM
CHEMBL4112166,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCO[C@H]5CCC[C@H]54)c23)c1,7.15,27.2,nM
CHEMBL3898442,[C-]#[N+]C1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CCO1,6.925,42.2,nM
CHEMBL3969635,CC1(C)CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CCO1,6.984999999999999,35.2,nM
CHEMBL3907468,N#Cc1ccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)s1,7.295,21.9,nM
